d,d_bits,gap_target,gap_observed,offset,offset_bits,o_probe,direction,source,ec_hit,in_gap_tier
28806400360222458551242144272976356296769,135,2,1,14625469574327394351210139990008547441408,134,7152601908612667310445834885624618091776,-,sample:g2:-:o=7152601908612667310445834885624618091776,False,False
28827751410695929199930042287560310380625,135,2,1,14646820624800864999898038004592501525264,134,7131250858139196661757936871040664007920,-,sample:g2:-:o=7131250858139196661757936871040664007920,False,False
28849102461169399848617940302144264464481,135,2,1,14668171675274335648585936019176455609120,134,7109899807665726013070038856456709924064,-,sample:g2:-:o=7109899807665726013070038856456709924064,False,False
28870453511642870497305838316728218548337,135,2,1,14689522725747806297273834033760409692976,134,7088548757192255364382140841872755840208,-,sample:g2:-:o=7088548757192255364382140841872755840208,False,False
28891804562116341145993736331312172632193,135,2,1,14710873776221276945961732048344363776832,134,7067197706718784715694242827288801756352,-,sample:g2:-:o=7067197706718784715694242827288801756352,False,False
28907045727183188257875930477538428912075,135,2,1,14726114941288124057843926194570620056714,134,7051956541651937603812048681062545476470,-,bridge:shelf_y - shelf2,False,False
28913155612589811794681634345896126716049,135,2,1,14732224826694747594649630062928317860688,134,7045846656245314067006344812704847672496,-,sample:g2:-:o=7045846656245314067006344812704847672496,False,False
28934506663063282443369532360480080799905,135,2,1,14753575877168218243337528077512271944544,134,7024495605771843418318446798120893588640,-,sample:g2:-:o=7024495605771843418318446798120893588640,False,False
28955857713536753092057430375064034883761,135,2,1,14774926927641688892025426092096226028400,134,7003144555298372769630548783536939504784,-,sample:g2:-:o=7003144555298372769630548783536939504784,False,False
28977208764010223740745328389647988967617,135,2,1,14796277978115159540713324106680180112256,134,6981793504824902120942650768952985420928,-,sample:g2:-:o=6981793504824902120942650768952985420928,False,False
28998559814483694389433226404231943051473,135,2,1,14817629028588630189401222121264134196112,134,6960442454351431472254752754369031337072,-,sample:g2:-:o=6960442454351431472254752754369031337072,False,False
29019910864957165038121124418815897135329,135,2,1,14838980079062100838089120135848088279968,134,6939091403877960823566854739785077253216,-,sample:g2:-:o=6939091403877960823566854739785077253216,False,False
29041261915430635686809022433399851219185,135,2,1,14860331129535571486777018150432042363824,134,6917740353404490174878956725201123169360,-,sample:g2:-:o=6917740353404490174878956725201123169360,False,False
29062612965904106335496920447983805303041,135,2,1,14881682180009042135464916165015996447680,134,6896389302931019526191058710617169085504,-,sample:g2:-:o=6896389302931019526191058710617169085504,False,False
29083964016377576984184818462567759386897,135,2,1,14903033230482512784152814179599950531536,134,6875038252457548877503160696033215001648,-,sample:g2:-:o=6875038252457548877503160696033215001648,False,False
29105315066851047632872716477151713470753,135,2,1,14924384280955983432840712194183904615392,134,6853687201984078228815262681449260917792,-,sample:g2:-:o=6853687201984078228815262681449260917792,False,False
29126666117324518281560614491735667554609,135,2,1,14945735331429454081528610208767858699248,134,6832336151510607580127364666865306833936,-,sample:g2:-:o=6832336151510607580127364666865306833936,False,False
29148017167797988930248512506319621638465,135,2,1,14967086381902924730216508223351812783104,134,6810985101037136931439466652281352750080,-,sample:g2:-:o=6810985101037136931439466652281352750080,False,False
29169368218271459578936410520903575722321,135,2,1,14988437432376395378904406237935766866960,134,6789634050563666282751568637697398666224,-,sample:g2:-:o=6789634050563666282751568637697398666224,False,False
29190719268744930227624308535487529806177,135,2,1,15009788482849866027592304252519720950816,134,6768283000090195634063670623113444582368,-,sample:g2:-:o=6768283000090195634063670623113444582368,False,False
29212070319218400876312206550071483890033,135,2,1,15031139533323336676280202267103675034672,134,6746931949616724985375772608529490498512,-,sample:g2:-:o=6746931949616724985375772608529490498512,False,False
29233421369691871525000104564655437973889,135,2,1,15052490583796807324968100281687629118528,134,6725580899143254336687874593945536414656,-,sample:g2:-:o=6725580899143254336687874593945536414656,False,False
29254772420165342173688002579239392057745,135,2,1,15073841634270277973655998296271583202384,134,6704229848669783687999976579361582330800,-,sample:g2:-:o=6704229848669783687999976579361582330800,False,False
29276123470638812822375900593823346141601,135,2,1,15095192684743748622343896310855537286240,134,6682878798196313039312078564777628246944,-,sample:g2:-:o=6682878798196313039312078564777628246944,False,False
29297474521112283471063798608407300225457,135,2,1,15116543735217219271031794325439491370096,134,6661527747722842390624180550193674163088,-,sample:g2:-:o=6661527747722842390624180550193674163088,False,False
29318825571585754119751696622991254309313,135,2,1,15137894785690689919719692340023445453952,134,6640176697249371741936282535609720079232,-,sample:g2:-:o=6640176697249371741936282535609720079232,False,False
29340176622059224768439594637575208393169,135,2,1,15159245836164160568407590354607399537808,134,6618825646775901093248384521025765995376,-,sample:g2:-:o=6618825646775901093248384521025765995376,False,False
29361527672532695417127492652159162477025,135,2,1,15180596886637631217095488369191353621664,134,6597474596302430444560486506441811911520,-,sample:g2:-:o=6597474596302430444560486506441811911520,False,False
29382878723006166065815390666743116560881,135,2,1,15201947937111101865783386383775307705520,134,6576123545828959795872588491857857827664,-,sample:g2:-:o=6576123545828959795872588491857857827664,False,False
29404229773479636714503288681327070644737,135,2,1,15223298987584572514471284398359261789376,134,6554772495355489147184690477273903743808,-,sample:g2:-:o=6554772495355489147184690477273903743808,False,False
29425580823953107363191186695911024728593,135,2,1,15244650038058043163159182412943215873232,134,6533421444882018498496792462689949659952,-,sample:g2:-:o=6533421444882018498496792462689949659952,False,False
29446931874426578011879084710494978812449,135,2,1,15266001088531513811847080427527169957088,134,6512070394408547849808894448105995576096,-,sample:g2:-:o=6512070394408547849808894448105995576096,False,False
29468282924900048660566982725078932896305,135,2,1,15287352139004984460534978442111124040944,134,6490719343935077201120996433522041492240,-,sample:g2:-:o=6490719343935077201120996433522041492240,False,False
29489633975373519309254880739662886980161,135,2,1,15308703189478455109222876456695078124800,134,6469368293461606552433098418938087408384,-,sample:g2:-:o=6469368293461606552433098418938087408384,False,False
29510985025846989957942778754246841064017,135,2,1,15330054239951925757910774471279032208656,134,6448017242988135903745200404354133324528,-,sample:g2:-:o=6448017242988135903745200404354133324528,False,False
29532336076320460606630676768830795147873,135,2,1,15351405290425396406598672485862986292512,134,6426666192514665255057302389770179240672,-,sample:g2:-:o=6426666192514665255057302389770179240672,False,False
29553687126793931255318574783414749231729,135,2,1,15372756340898867055286570500446940376368,134,6405315142041194606369404375186225156816,-,sample:g2:-:o=6405315142041194606369404375186225156816,False,False
29575038177267401904006472797998703315585,135,2,1,15394107391372337703974468515030894460224,134,6383964091567723957681506360602271072960,-,sample:g2:-:o=6383964091567723957681506360602271072960,False,False
29596389227740872552694370812582657399441,135,2,1,15415458441845808352662366529614848544080,134,6362613041094253308993608346018316989104,-,sample:g2:-:o=6362613041094253308993608346018316989104,False,False
29617740278214343201382268827166611483297,135,2,1,15436809492319279001350264544198802627936,134,6341261990620782660305710331434362905248,-,sample:g2:-:o=6341261990620782660305710331434362905248,False,False
29639091328687813850070166841750565567153,135,2,1,15458160542792749650038162558782756711792,134,6319910940147312011617812316850408821392,-,sample:g2:-:o=6319910940147312011617812316850408821392,False,False
29660442379161284498758064856334519651009,135,2,1,15479511593266220298726060573366710795648,134,6298559889673841362929914302266454737536,-,sample:g2:-:o=6298559889673841362929914302266454737536,False,False
29681793429634755147445962870918473734865,135,2,1,15500862643739690947413958587950664879504,134,6277208839200370714242016287682500653680,-,sample:g2:-:o=6277208839200370714242016287682500653680,False,False
29703144480108225796133860885502427818721,135,2,1,15522213694213161596101856602534618963360,134,6255857788726900065554118273098546569824,-,sample:g2:-:o=6255857788726900065554118273098546569824,False,False
29724495530581696444821758900086381902577,135,2,1,15543564744686632244789754617118573047216,134,6234506738253429416866220258514592485968,-,sample:g2:-:o=6234506738253429416866220258514592485968,False,False
29745846581055167093509656914670335986433,135,2,1,15564915795160102893477652631702527131072,134,6213155687779958768178322243930638402112,-,sample:g2:-:o=6213155687779958768178322243930638402112,False,False
29767197631528637742197554929254290070289,135,2,1,15586266845633573542165550646286481214928,134,6191804637306488119490424229346684318256,-,sample:g2:-:o=6191804637306488119490424229346684318256,False,False
29788548682002108390885452943838244154145,135,2,1,15607617896107044190853448660870435298784,134,6170453586833017470802526214762730234400,-,sample:g2:-:o=6170453586833017470802526214762730234400,False,False
29809899732475579039573350958422198238001,135,2,1,15628968946580514839541346675454389382640,134,6149102536359546822114628200178776150544,-,sample:g2:-:o=6149102536359546822114628200178776150544,False,False
29831250782949049688261248973006152321857,135,2,1,15650319997053985488229244690038343466496,134,6127751485886076173426730185594822066688,-,sample:g2:-:o=6127751485886076173426730185594822066688,False,False
29852601833422520336949146987590106405713,135,2,1,15671671047527456136917142704622297550352,134,6106400435412605524738832171010867982832,-,sample:g2:-:o=6106400435412605524738832171010867982832,False,False
29873952883895990985637045002174060489569,135,2,1,15693022098000926785605040719206251634208,134,6085049384939134876050934156426913898976,-,sample:g2:-:o=6085049384939134876050934156426913898976,False,False
29895303934369461634324943016758014573425,135,2,1,15714373148474397434292938733790205718064,134,6063698334465664227363036141842959815120,-,sample:g2:-:o=6063698334465664227363036141842959815120,False,False
