source,d0,q_x,q_d,q_gap_x,q_gap_d,perm_x,perm_d,dx0,dx1,dx2,dd0,dd1,dd2,argmax_dx,argmax_dd,argmin_dx,argmin_dd,ranks_dx,ranks_dd
walk,361,2,1,2,2,021,021,80199921360586330701629118787131780804557239065737402864974876657123292080265,110032917166604854742453174398995527138701194808501072947685370696878731447965,41351339947441205403059676831248507763281535457042652266254920661815645815096,68552570333320017398560709517997164002889356877450090125795928424942375948708,94479037807992356050020550981381487699896414803249628513618469433151571090175,68552570333320017398560709517997164002889356877450090125795928424942375949791,1,1,2,0,120,021
walk,362,2,1,1,2,120,021,65477081942500517443548683905739772904376214303529951166147696928244488126712,41854723488913364141662834789948799499513259197648380672531878749849573044024,8460283805902313838359466312999335449380511164462232200778008329814773500927,106270650696476014301486931001472184453817014432932677114412548967830373928725,19042877081680362244168108014431446798041099692284454536385228347375575130138,106270650696476014301486931001472184453817014432932677114412548967830373929811,0,2,2,1,210,102
walk,363,1,1,2,1,210,012,43620981972782854457980987941600396068588285416512005698078442003585371505770,110248264094268991979743674450095823070314542970968131302855651883087282588853,77714932407580544409417307625679596567637140943800991077981074129145015248703,28196641822315815780842167476259297051907107709340359720424006369200210414405,59398805592684563861886650056169313749023348860394184941757150403117740664438,28196641822315815780842167476259297051907107709340359720424006369200210415494,1,1,0,0,021,021
walk,364,1,1,1,2,120,021,54313236013273307078100097893801300580927974011568038105865341860808736179072,13895360714829333051196442813082060206125085853301691778789756741382002723002,47583492509213555294274444301804547066216924800770834154802485405718095769589,65914722185471812683768388959734317502834765264822946709040626912088208394422,99754734103688765479605192097907180700005598028503915347129072458859906198738,65914722185471812683768388959734317502834765264822946709040626912088208395514,0,1,1,0,201,021
walk,365,1,1,2,2,021,021,32342643261684372850793872667242146120757500510531617070240678178064482121173,105494442105299386729233040759653833835303202787465035841308149735283544382732,93747093107648631267115056590479835750479266033284475167366340102469642839421,103632802548627809586694610443209337953762422820305533697657247454976206374439,24318573377376771673752749130957139798150282917538741369895831373083910238701,103632802548627809586694610443209337953762422820305533697657247454976206375534,1,2,0,1,021,102
walk,366,2,1,1,1,012,012,17535968410659238397709166481685209860799649960301426439977711071646901698912,47204055228776200556546317030422146979012894529780551732603964441658208165177,51052065597880756469315501496580551013457440175558585866875908494603724807574,25558793674467611066049846917996450551852516096713216303668704856346042860119,64674501888380973291471291172695006749132532085648471775267753428826075773001,25558793674467611066049846917996450551852516096713216303668704856346042861217,2,1,0,0,012,021
walk,367,2,1,1,2,120,021,31922212502458441048049870514008961017876860562368586248340303331530658756215,75721265934447601674753694305596457447493100792026815766418999530114457676498,8148610800410152700767420189082489387900023311245162024698281146263718238950,63276874037623607968976068401471471002780173652195803292285325399234040840136,105030430399385174909189833214432873700114781253758202180639675484568241307301,63276874037623607968976068401471471002780173652195803292285325399234040841237,1,1,2,0,120,021
walk,368,2,1,2,2,021,021,33611124933767823923212739634149892630699025513163400977301487345911795342312,97909797519979548863057838231085579698449578529824634853938740114492843942797,100063256020885018060871392152140343377391365288293092247674940555413030058217,100994954400779604871902289884946491453707831207678390280901945942122038820153,29594269673073181103337390247482832798259466142793028203406434398792245347264,100994954400779604871902289884946491453707831207678390280901945942122038821257,2,2,0,1,012,102
walk,369,1,1,2,1,021,012,30615968808877034741553955958054204704302159263959161275089707974876710311681,105789831524402778494581984642684700381102794281885246038356848854449395525824,95178378141352577611006029416636910621135015785436720765468611186491563505821,22920945526619406351257526359733604051797924484086072886913403343491875305833,69950198184077382721055932289220699749241715310902758608778356454534410881564,22920945526619406351257526359733604051797924484086072886913403343491875306940,1,1,0,0,021,021
walk,370,1,1,1,2,012,021,12109251106609886809043427087894302440722068997074418167708481968929821420886,81197351543393627456639235957794175803783364698224087888274104414138217970440,22485486587312681157888321962999429608764550970342057983474997624840795280337,60639025889775403254183747843208624502725582039568659875530023886379873285850,110306126695081584338774474330958566700223964479012489014150278510276576415864,60639025889775403254183747843208624502725582039568659875530023886379873286960,1,1,0,0,021,021
walk,371,2,1,1,2,120,021,79775446035243352289360508507216206949151823243842030714963290850251115599220,16014350020657003610326519988922216122870119773316267782817354841466966605336,20002293181415839523883956512549484781248041648482265541676938316190752467107,98357106252931400157109969326683644953653239595051246864146644429267871265867,34869965968769590532922031364008525798368649368047315036917037424500580455827,98357106252931400157109969326683644953653239595051246864146644429267871266980,0,2,1,1,201,102
walk,372,2,1,2,1,210,012,92112239913782622060662056098848544049042136105584183827802080607107098384994,70957918055083442299606362969040051228318453448005649567458006885616651071676,68514020505766326486873550949487220429179379777691294683655080523093919886656,20283097378771201636465205801470757551743332871458929470158101830637707751547,75225894479773792150640573405746392749350898536157045442288959480242745990127,20283097378771201636465205801470757551743332871458929470158101830637707752663,0,1,2,0,210,021
walk,373,1,1,1,2,201,021,86149247032699939120584820196992764260103136034102661200678040866797666274232,26443348443663232670911915291087150428373494376988882775260210471019320532539,3199493760953023632074249520607993164793354254549020063519332670091847864892,58001177741927198539391427284945778002670990426941516458774722373525705731564,115581822990777993768359115447484259700333147704266775847660881535984911524427,58001177741927198539391427284945778002670990426941516458774722373525705732683,0,1,2,0,210,021
walk,374,1,1,1,2,012,021,17592726949352578169813485876323826704990207374002647457167671627688414062357,6593334869811561379095678343780976453272626364695503557420142324657331921948,91606027418152055874661820788583104695007150926942413024869770055563088687358,95719258105083195442317648768420798453598647982424103447391342916413703711581,40145662264465999962506672480534218798477832593301601870427640450208915564390,95719258105083195442317648768420798453598647982424103447391342916413703712703,2,2,1,1,102,102
walk,375,1,1,1,1,012,012,25322204567629261357635230298852005775953242036625303088616246704241261364660,10531310162637979433406632976488137748159994954177781226372876718166049344221,79938574507048954632529121733347764329156747674837479724468460585501523962782,17645249230922996921672885243207911051688741258831786053402800317783540197261,80501590775470201580225214522272085749460081761411332275799562505951081098690,17645249230922996921672885243207911051688741258831786053402800317783540198386,2,1,1,0,102,021
walk,376,2,1,2,1,210,012,83907381051567233964380347292231395043852107793081913745442596989011491157395,86026982863490951559741885458263696319822787285595702749017007691713270160761,61649814559574205323019737266880724342865074252603511584455563335092908025170,55363329594078993824599106726682931502616398814314373042019420860671538177278,5065430049158207774372771555322044847604766650446158298566321420175085138653,55363329594078993824599106726682931502616398814314373042019420860671538178406,1,2,2,1,120,102
walk,377,1,1,1,2,012,021,12961392894748548312426661174365972390280887039741181761069217549187408180086,72359813693193218032425502783267664650883231522940430709018748382119439345181,30470882649374429078718821051054270812105866102958951569369618076601987146396,93081409957234990727525328210157951953544056369796960030636041403559536157295,45421358560162409392091313597059911798587015818555888703938243475917250672953,93081409957234990727525328210157951953544056369796960030636041403559536158426,1,2,0,1,021,102
