idx	priority	label	center_dec	center_hex	lo_dec	hi_dec	lo_hex	hi_hex	width_bits
497	3	diff_low(b3[15],b3[23])	34263347262113301067579703605889153245083	0x64b0e0a6117b300f62a5e0c1f51ce61f9b	34263347262113301067561256861815443693467	34263347262113301067598150349962862796699	00000000000000000000000000000064B0E0A6117B300F61A5E0C1F51CE61F9B	00000000000000000000000000000064B0E0A6117B300F63A5E0C1F51CE61F9B	65
498	3	wavg2b(b2[38],b3[42])	34531941403688212841640536009796325736077	0x657af1ffac09ea38040e7dd96a4bbffe8d	34531941403688212841622089265722616184461	34531941403688212841658982753870035287693	000000000000000000000000000000657AF1FFAC09EA38030E7DD96A4BBFFE8D	000000000000000000000000000000657AF1FFAC09EA38050E7DD96A4BBFFE8D	65
499	3	diff_low(b4[19],b4[66])	34532343912615215161381857567601856879754	0x657b3f84e4f1660f3f1ffba90f69041c8a	34532343912615215161363410823528147328138	34532343912615215161400304311675566431370	000000000000000000000000000000657B3F84E4F1660F3E1FFBA90F69041C8A	000000000000000000000000000000657B3F84E4F1660F401FFBA90F69041C8A	65
500	3	avg(b1[45],b4[64])	34261183853060659825034408584169808089229	0x64af3ffdc44d9983050c0feba2fe2a508d	34261183853060659825015961840096098537613	34261183853060659825052855328243517640845	00000000000000000000000000000064AF3FFDC44D9983040C0FEBA2FE2A508D	00000000000000000000000000000064AF3FFDC44D9983060C0FEBA2FE2A508D	65
501	3	avg(b1[52],b3[35])	34532799499764777895667118921214856611268	0x657b97431333cca6624d26ac243bb545c4	34532799499764777895648672177141147059652	34532799499764777895685565665288566162884	000000000000000000000000000000657B97431333CCA6614D26AC243BB545C4	000000000000000000000000000000657B97431333CCA6634D26AC243BB545C4	65
502	3	avg(b1[52],b3[52])	34260056130088644641452321699472655067338	0x64ae66ccbb453bdf110d0cf8ba873928ca	34260056130088644641433874955398945515722	34260056130088644641470768443546364618954	00000000000000000000000000000064AE66CCBB453BDF100D0CF8BA873928CA	00000000000000000000000000000064AE66CCBB453BDF120D0CF8BA873928CA	65
503	3	wavg2b(b1[12],b1[54])	34534079208509965106842373196943012068674	0x657c8db996638212dcf1c1df1a5da6fd42	34534079208509965106823926452869302517058	34534079208509965106860819941016721620290	000000000000000000000000000000657C8DB996638212DBF1C1DF1A5DA6FD42	000000000000000000000000000000657C8DB996638212DDF1C1DF1A5DA6FD42	65
504	3	wavg2b(b3[43],b3[54])	34259596339884296534172244997072894669885	0x64ae0e3f53005d527c0c1fd2bb0dd5b43d	34259596339884296534153798252999185118269	34259596339884296534190691741146604221501	00000000000000000000000000000064AE0E3F53005D527B0C1FD2BB0DD5B43D	00000000000000000000000000000064AE0E3F53005D527D0C1FD2BB0DD5B43D	65
505	3	wavg2a(b2[4],b4[42])	34259051748938623557200892226649367207741	0x64ada55ceae63cb76c671df25f15eb5f3d	34259051748938623557182445482575657656125	34259051748938623557219338970723076759357	00000000000000000000000000000064ADA55CEAE63CB76B671DF25F15EB5F3D	00000000000000000000000000000064ADA55CEAE63CB76D671DF25F15EB5F3D	65
506	3	diff_low(b1[55],b2[26])	34258800858175128771404690104967396303230	0x64ad750b0c433533e9f3563b2efd13a17e	34258800858175128771386243360893686751614	34258800858175128771423136849041105854846	00000000000000000000000000000064AD750B0C433533E8F3563B2EFD13A17E	00000000000000000000000000000064AD750B0C433533EAF3563B2EFD13A17E	65
507	3	wavg2a(b4[17],b4[23])	34258749576855863064515381949816645575606	0x64ad6b2aaf03fa77cdd4c38925a45b63b6	34258749576855863064496935205742936023990	34258749576855863064533828693890355127222	00000000000000000000000000000064AD6B2AAF03FA77CCD4C38925A45B63B6	00000000000000000000000000000064AD6B2AAF03FA77CED4C38925A45B63B6	65
508	3	diff_low(b3[2],b4[59])	34258689124272405148107668185037550934236	0x64ad5f862423e355edf93235633fc058dc	34258689124272405148089221440963841382620	34258689124272405148126114929111260485852	00000000000000000000000000000064AD5F862423E355ECF93235633FC058DC	00000000000000000000000000000064AD5F862423E355EEF93235633FC058DC	65
509	3	avg(b1[19],b3[29])	34536606520344199868960892497520282113682	0x657e7477ae68f4e6705dd208ec8fd51692	34536606520344199868942445753446572562066	34536606520344199868979339241593991665298	000000000000000000000000000000657E7477AE68F4E66F5DD208EC8FD51692	000000000000000000000000000000657E7477AE68F4E6715DD208EC8FD51692	65
510	3	diff_low(b1[11],b2[20])	34536751572760715862125754427242286944476	0x657e9067514caee5730a23da4f2ef810dc	34536751572760715862107307683168577392860	34536751572760715862144201171315996496092	000000000000000000000000000000657E9067514CAEE5720A23DA4F2EF810DC	000000000000000000000000000000657E9067514CAEE5740A23DA4F2EF810DC	65
511	3	avg(b2[4],b3[16])	34536964917461035970292655913507716036210	0x657eb97e05fe86a01f6e119ceeb21b7672	34536964917461035970274209169434006484594	34536964917461035970311102657581425587826	000000000000000000000000000000657EB97E05FE86A01E6E119CEEB21B7672	000000000000000000000000000000657EB97E05FE86A0206E119CEEB21B7672	65
512	3	avg(b1[20],b1[26])	34256806123331326902991481250287139246842	0x64abf4df06e8dc4e27d2218a9d3ed952fa	34256806123331326902973034506213429695226	34256806123331326903009927994360848798458	00000000000000000000000000000064ABF4DF06E8DC4E26D2218A9D3ED952FA	00000000000000000000000000000064ABF4DF06E8DC4E28D2218A9D3ED952FA	65
513	3	avg(b1[55],b3[6])	34537280958181849169728885980166750547913	0x657ef65c08b3309693bedb3f06f2352fc9	34537280958181849169710439236093040996297	34537280958181849169747332724240460099529	000000000000000000000000000000657EF65C08B3309692BEDB3F06F2352FC9	000000000000000000000000000000657EF65C08B3309694BEDB3F06F2352FC9	65
514	3	wavg2b(b2[13],b3[54])	34256116889330128908283271950046022352796	0x64ab70212ac7b4f94c677040dfbcdc3f9c	34256116889330128908264825205972312801180	34256116889330128908301718694119731904412	00000000000000000000000000000064AB70212AC7B4F94B677040DFBCDC3F9C	00000000000000000000000000000064AB70212AC7B4F94D677040DFBCDC3F9C	65
515	3	avg(b3[38],b4[44])	34256015593621626698205531455833683482620	0x64ab5c9ee730f51f6cf7f266a899d757fc	34256015593621626698187084711759973931004	34256015593621626698223978199907393034236	00000000000000000000000000000064AB5C9EE730F51F6BF7F266A899D757FC	00000000000000000000000000000064AB5C9EE730F51F6DF7F266A899D757FC	65
516	3	wavg2a(b2[0],b3[54])	34538056515151313533917489353458571423694	0x657f8bb9f1de1fe4079d5c466549162fce	34538056515151313533899042609384861872078	34538056515151313533935936097532280975310	000000000000000000000000000000657F8BB9F1DE1FE4069D5C466549162FCE	000000000000000000000000000000657F8BB9F1DE1FE4089D5C466549162FCE	65
517	3	avg(b1[67],b2[6])	34255081109325981806986126137113570410130	0x64aaa8a545273865a37a230ebab7437e92	34255081109325981806967679393039860858514	34255081109325981807004572881187279961746	00000000000000000000000000000064AAA8A545273865A27A230EBAB7437E92	00000000000000000000000000000064AAA8A545273865A47A230EBAB7437E92	65
518	3	avg(b1[75],b2[20])	34538893305702251923683893042385003240015	0x65802ce2e77dd7b188e6c011a3dd285a4f	34538893305702251923665446298311293688399	34538893305702251923702339786458712791631	00000000000000000000000000000065802CE2E77DD7B187E6C011A3DD285A4F	00000000000000000000000000000065802CE2E77DD7B189E6C011A3DD285A4F	65
519	3	wavg2a(b1[20],b2[44])	34538958629783993298740796088282240069782	0x65803977a151d4fcf86a82d25a85153096	34538958629783993298722349344208530518166	34538958629783993298759242832355949621398	00000000000000000000000000000065803977A151D4FCF76A82D25A85153096	00000000000000000000000000000065803977A151D4FCF96A82D25A85153096	65
520	3	avg(b1[1],b4[30])	34539014673943241054948979568192649816233	0x65804442d20f0d910b28a478370939e8a9	34539014673943241054930532824118940264617	34539014673943241054967426312266359367849	00000000000000000000000000000065804442D20F0D910A28A478370939E8A9	00000000000000000000000000000065804442D20F0D910C28A478370939E8A9	65
521	3	avg(b2[15],b4[23])	34254581734469579945760642062460966900588	0x64aa487830553c5341d9c96c69760b936c	34254581734469579945742195318387257348972	34254581734469579945779088806534676452204	00000000000000000000000000000064AA487830553C5340D9C96C69760B936C	00000000000000000000000000000064AA487830553C5342D9C96C69760B936C	65
522	3	wavg2a(b1[10],b1[44])	34540200769017775047694099345315907974479	0x658128b1d29b08b94527c4db0d9043354f	34540200769017775047675652601242198422863	34540200769017775047712546089389617526095	000000000000000000000000000000658128B1D29B08B94427C4DB0D9043354F	000000000000000000000000000000658128B1D29B08B94627C4DB0D9043354F	65
523	3	diff_low(b1[64],b3[53])	34540809457912722048167016698736550801724	0x65819dec8091793585e8685366568af13c	34540809457912722048148569954662841250108	34540809457912722048185463442810260353340	00000000000000000000000000000065819DEC8091793584E8685366568AF13C	00000000000000000000000000000065819DEC8091793586E8685366568AF13C	65
524	3	wavg2b(b2[18],b3[39])	34541641558679081819562695929602986822120	0x65823e2e3cc9f0874e84eb99e2e31d49e8	34541641558679081819544249185529277270504	34541641558679081819581142673676696373736	00000000000000000000000000000065823E2E3CC9F0874D84EB99E2E31D49E8	00000000000000000000000000000065823E2E3CC9F0874F84EB99E2E31D49E8	65
525	3	avg(b4[39],b4[65])	34252251002899897364286988288796261202905	0x64a887964014299b970eb8df6072ddbbd9	34252251002899897364268541544722551651289	34252251002899897364305435032869970754521	00000000000000000000000000000064A887964014299B960EB8DF6072DDBBD9	00000000000000000000000000000064A887964014299B980EB8DF6072DDBBD9	65
526	3	wavg2b(b3[31],b3[51])	34541797738270857083122489257563159869864	0x65825c427c6009790d1acacee9745939a8	34541797738270857083104042513489450318248	34541797738270857083140936001636869421480	00000000000000000000000000000065825C427C6009790C1ACACEE9745939A8	00000000000000000000000000000065825C427C6009790E1ACACEE9745939A8	65
527	3	wavg2b(b4[13],b4[40])	34252047559294085484636017365841976931647	0x64a86067b4c41e23f55fa6bd819232b53f	34252047559294085484617570621768267380031	34252047559294085484654464109915686483263	00000000000000000000000000000064A86067B4C41E23F45FA6BD819232B53F	00000000000000000000000000000064A86067B4C41E23F65FA6BD819232B53F	65
528	3	diff_low(b1[27],b4[64])	34542247474883772492654068251803802198068	0x6582b2e0367af85d7e690b1bd321e0e034	34542247474883772492635621507730092646452	34542247474883772492672514995877511749684	0000000000000000000000000000006582B2E0367AF85D7D690B1BD321E0E034	0000000000000000000000000000006582B2E0367AF85D7F690B1BD321E0E034	65
529	3	wavg2a(b1[14],b1[31])	34542344483961391212189915388571722903003	0x6582c58f212e5038cab52ac267d952eddb	34542344483961391212171468644498013351387	34542344483961391212208362132645432454619	0000000000000000000000000000006582C58F212E5038C9B52AC267D952EDDB	0000000000000000000000000000006582C58F212E5038CBB52AC267D952EDDB	65
530	3	avg(b1[9],b2[10])	34251174068129031212732224127825952538164	0x64a7b82d444474e3d8e3db88cd5f9e7e34	34251174068129031212713777383752242986548	34251174068129031212750670871899662089780	00000000000000000000000000000064A7B82D444474E3D7E3DB88CD5F9E7E34	00000000000000000000000000000064A7B82D444474E3D9E3DB88CD5F9E7E34	65
531	3	diff_low(b3[16],b4[16])	34250443090040217671747243250357968028692	0x64a72b6543ad914383c7968aff9957c414	34250443090040217671728796506284258477076	34250443090040217671765689994431677580308	00000000000000000000000000000064A72B6543AD914382C7968AFF9957C414	00000000000000000000000000000064A72B6543AD914384C7968AFF9957C414	65
532	3	wavg2b(b3[25],b4[55])	34543533402318689836999658761444222452755	0x6583aa895490ea09a8fb49b2194d564413	34543533402318689836981212017370512901139	34543533402318689837018105505517932004371	0000000000000000000000000000006583AA895490EA09A7FB49B2194D564413	0000000000000000000000000000006583AA895490EA09A9FB49B2194D564413	65
533	3	diff_low(b4[24],b4[48])	34249434478621752184022613073763066932639	0x64a66924e1d00700e3152b80ae7a4f6d9f	34249434478621752184004166329689357381023	34249434478621752184041059817836776484255	00000000000000000000000000000064A66924E1D00700E2152B80AE7A4F6D9F	00000000000000000000000000000064A66924E1D00700E4152B80AE7A4F6D9F	65
534	3	avg(b4[23],b4[64])	34249224744649770645276543555429452605893	0x64a640c032eaae227bcb92b0434b31e9c5	34249224744649770645258096811355743054277	34249224744649770645294990299503162157509	00000000000000000000000000000064A640C032EAAE227ACB92B0434B31E9C5	00000000000000000000000000000064A640C032EAAE227CCB92B0434B31E9C5	65
535	3	wavg2a(b1[45],b4[24])	34544871342299813509939196245367806790400	0x6584ac36dd47c31a92ba768644b1dc8b00	34544871342299813509920749501294097238784	34544871342299813509957642989441516342016	0000000000000000000000000000006584AC36DD47C31A91BA768644B1DC8B00	0000000000000000000000000000006584AC36DD47C31A93BA768644B1DC8B00	65
536	3	avg(b1[23],b4[40])	34248963971356320885498162740593157919208	0x64a60e87153728e4580da14295ed5ed1e8	34248963971356320885479715996519448367592	34248963971356320885516609484666867470824	00000000000000000000000000000064A60E87153728E4570DA14295ED5ED1E8	00000000000000000000000000000064A60E87153728E4590DA14295ED5ED1E8	65
537	3	avg(b1[55],b2[42])	34545560351084255081109325981806986126136	0x658530e99ec653e64f362891a0e5d9e338	34545560351084255081090879237733276574520	34545560351084255081127772725880695677752	000000000000000000000000000000658530E99EC653E64E362891A0E5D9E338	000000000000000000000000000000658530E99EC653E650362891A0E5D9E338	65
538	3	avg(b2[28],b2[32])	34545658449191704163737461900668342812650	0x658543ce3af6d5ecaec28840f1a8dabfea	34545658449191704163719015156594633261034	34545658449191704163755908644742052364266	000000000000000000000000000000658543CE3AF6D5ECADC28840F1A8DABFEA	000000000000000000000000000000658543CE3AF6D5ECAFC28840F1A8DABFEA	65
539	3	wavg2b(b2[40],b2[46])	34247853820453874518301079608670028830269	0x64a538b86ae1d1026d589c326b5c70163d	34247853820453874518282632864596319278653	34247853820453874518319526352743738381885	00000000000000000000000000000064A538B86AE1D1026C589C326B5C70163D	00000000000000000000000000000064A538B86AE1D1026E589C326B5C70163D	65
540	3	wavg2a(b2[46],b3[4])	34247798624501191812225210008659093926415	0x64a52e170c03d27b11a49d635cae70b20f	34247798624501191812206763264585384374799	34247798624501191812243656752732803478031	00000000000000000000000000000064A52E170C03D27B10A49D635CAE70B20F	00000000000000000000000000000064A52E170C03D27B12A49D635CAE70B20F	65
541	3	avg(b2[16],b3[25])	34546311324450997935416804201645926943483	0x6585c18b7740bd436c7672a205cb228afb	34546311324450997935398357457572217391867	34546311324450997935435250945719636495099	0000000000000000000000000000006585C18B7740BD436B7672A205CB228AFB	0000000000000000000000000000006585C18B7740BD436D7672A205CB228AFB	65
542	3	avg(b2[5],b4[67])	34247465087102666427263254693900459653106	0x64a4edda62305ce8d4b43cce0b1df737f2	34247465087102666427244807949826750101490	34247465087102666427281701437974169204722	00000000000000000000000000000064A4EDDA62305CE8D3B43CCE0B1DF737F2	00000000000000000000000000000064A4EDDA62305CE8D5B43CCE0B1DF737F2	65
543	3	diff_low(b3[29],b3[34])	34247310254665500082041843877372422722807	0x64a4d0088e159292ea3f669a73838314f7	34247310254665500082023397133298713171191	34247310254665500082060290621446132274423	00000000000000000000000000000064A4D0088E159292E93F669A73838314F7	00000000000000000000000000000064A4D0088E159292EB3F669A73838314F7	65
544	3	wavg2a(b1[19],b4[60])	34546667187947720037818033865809634455242	0x65860614e40e311d48ee81b05a13f2eeca	34546667187947720037799587121735924903626	34546667187947720037836480609883344006858	00000000000000000000000000000065860614E40E311D47EE81B05A13F2EECA	00000000000000000000000000000065860614E40E311D49EE81B05A13F2EECA	65
545	3	diff_low(b1[11],b2[46])	34547027949052771773090857972405483992575	0x65864b8fc95da71dae7ef43aa5bd3df5ff	34547027949052771773072411228331774440959	34547027949052771773109304716479193544191	00000000000000000000000000000065864B8FC95DA71DAD7EF43AA5BD3DF5FF	00000000000000000000000000000065864B8FC95DA71DAF7EF43AA5BD3DF5FF	65
546	3	diff_low(b3[13],b4[12])	34246862630556060673696464478677544766030	0x64a479d2fb8582fb083ad5a301eb4c8a4e	34246862630556060673678017734603835214414	34246862630556060673714911222751254317646	00000000000000000000000000000064A479D2FB8582FB073AD5A301EB4C8A4E	00000000000000000000000000000064A479D2FB8582FB093AD5A301EB4C8A4E	65
547	3	wavg2a(b2[44],b4[18])	34246735308956158335070631796335806066596	0x64a4614d8b002c8859dd5546805cd52fa4	34246735308956158335052185052262096514980	34246735308956158335089078540409515618212	00000000000000000000000000000064A4614D8B002C8858DD5546805CD52FA4	00000000000000000000000000000064A4614D8B002C885ADD5546805CD52FA4	65
548	3	diff_low(b4[11],b4[12])	34246197834862371578461032962775075936718	0x64a3f9ca0632ba9eae0815b9693a8a59ce	34246197834862371578442586218701366385102	34246197834862371578479479706848785488334	00000000000000000000000000000064A3F9CA0632BA9EAD0815B9693A8A59CE	00000000000000000000000000000064A3F9CA0632BA9EAF0815B9693A8A59CE	65
549	3	diff_low(b2[2],b3[24])	34548018127863686008395337558754809653184	0x65870a435f03fc2e81cbb07089a98ca7c0	34548018127863686008376890814681100101568	34548018127863686008413784302828519204800	00000000000000000000000000000065870A435F03FC2E80CBB07089A98CA7C0	00000000000000000000000000000065870A435F03FC2E82CBB07089A98CA7C0	65
